# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T12:49:01.145246+00:00"",""product"":""stitched_sky_over_50ohm"",""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""stitch_method"":""mean ratio in uniform frequency bins"",""stitched_bin_width_hz"":585.9370000362396,""center_freqs_hz"":[1418805800,1419605800,1420405800,1421205800,1422005800],""sky_data_dir"":""../data/commiss_21cm_data_061626_3"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626_3"",""sky_scan_count"":100,""calibration_scan_count"":100}"
frequency_hz,frequency_mhz,sky_over_50ohm,n_points_averaged
1421714691.406,1421.714691406,1.881064980976e+00,2
1421715277.344,1421.715277344,1.898833630471e+00,2
1421715863.281,1421.715863281,1.923269598663e+00,2
1421716449.219,1421.716449219,1.979165016262e+00,2
1421717035.156,1421.717035156,1.961036032423e+00,2
1421717621.094,1421.717621094,1.925766673351e+00,2
1421718207.031,1421.718207031,1.962591701186e+00,2
1421718792.969,1421.718792969,1.946648584853e+00,2
1421719378.906,1421.719378906,1.944180455925e+00,2
1421719964.844,1421.719964844,2.020435905778e+00,2
1421720550.781,1421.720550781,2.018190424338e+00,2
1421721136.719,1421.721136719,1.908014588285e+00,2
1421721722.656,1421.721722656,1.891111059032e+00,2
1421722308.594,1421.722308594,1.921211702934e+00,2
1421722894.531,1421.722894531,1.882347935432e+00,2
1421723480.469,1421.723480469,1.881370207460e+00,2
1421724066.406,1421.724066406,1.875239980336e+00,2
1421724652.344,1421.724652344,1.836665368404e+00,2
1421725238.281,1421.725238281,1.768141779939e+00,2
1421725824.219,1421.725824219,1.776501885994e+00,2
1421726410.156,1421.726410156,1.769429322050e+00,2
1421726996.094,1421.726996094,1.755776480592e+00,2
1421727582.031,1421.727582031,1.750778774968e+00,2
1421728167.969,1421.728167969,1.773336124284e+00,2
1421728753.906,1421.728753906,1.801653042965e+00,2
1421729339.844,1421.729339844,1.792143316856e+00,2
1421729925.781,1421.729925781,1.897597617064e+00,2
1421730511.719,1421.730511719,1.901990598808e+00,2
1421731097.656,1421.731097656,1.928095559905e+00,2
1421731683.594,1421.731683594,1.940120850210e+00,2
1421732269.531,1421.732269531,1.908970440204e+00,2
1421732855.469,1421.732855469,1.909714980292e+00,2
1421733441.406,1421.733441406,1.998856645435e+00,2
1421734027.344,1421.734027344,2.065238241706e+00,2
1421734613.281,1421.734613281,2.056955163113e+00,2
1421735199.219,1421.735199219,2.053343829211e+00,2
1421735785.156,1421.735785156,2.001076576607e+00,2
1421736371.094,1421.736371094,1.926460444606e+00,2
1421736957.031,1421.736957031,1.837237877517e+00,2
1421737542.969,1421.737542969,1.911487534016e+00,2
1421738128.906,1421.738128906,1.984315058482e+00,2
1421738714.844,1421.738714844,1.993942752912e+00,2
1421739300.781,1421.739300781,1.918094628834e+00,2
1421739886.719,1421.739886719,1.860697775849e+00,2
1421740472.656,1421.740472656,1.763559975162e+00,2
1421741058.594,1421.741058594,1.756278875348e+00,2
1421741644.531,1421.741644531,1.737339273106e+00,2
1421742230.469,1421.742230469,1.764627232157e+00,2
1421742816.406,1421.742816406,1.796974181037e+00,2
1421743402.344,1421.743402344,1.775537134430e+00,2
1421743988.281,1421.743988281,1.784982398112e+00,2
1421744574.219,1421.744574219,1.868034244120e+00,2
1421745160.156,1421.745160156,1.927326229672e+00,2
1421745746.094,1421.745746094,1.895343215881e+00,2
1421746332.031,1421.746332031,1.933145359975e+00,2
1421746917.969,1421.746917969,2.004320278905e+00,2
1421747503.906,1421.747503906,2.064939168514e+00,2
1421748089.844,1421.748089844,1.996875259151e+00,2
1421748675.781,1421.748675781,1.991064032305e+00,2
1421749261.719,1421.749261719,1.988421988135e+00,2
1421749847.656,1421.749847656,2.008439603425e+00,2
1421750433.594,1421.750433594,2.051776644409e+00,2
1421751019.531,1421.751019531,2.032257207944e+00,2
1421751605.469,1421.751605469,1.961779340103e+00,2
1421752191.406,1421.752191406,1.988321567860e+00,2
1421752777.344,1421.752777344,1.954639380192e+00,2
1421753363.281,1421.753363281,1.918937373651e+00,2
1421753949.219,1421.753949219,1.882698897596e+00,2
1421754535.156,1421.754535156,1.911365743782e+00,2
1421755121.094,1421.755121094,1.942075009629e+00,2
1421755707.031,1421.755707031,1.920389004766e+00,2
1421756292.969,1421.756292969,1.880239529307e+00,2
1421756878.906,1421.756878906,1.889186172397e+00,2
1421757464.844,1421.757464844,1.853033483324e+00,2
1421758050.781,1421.758050781,1.851542367188e+00,2
1421758636.719,1421.758636719,1.977186316146e+00,2
1421759222.656,1421.759222656,1.972357139059e+00,2
1421759808.594,1421.759808594,1.953119488989e+00,2
1421760394.531,1421.760394531,2.044240340435e+00,2
1421760980.469,1421.760980469,2.116034708200e+00,2
1421761566.406,1421.761566406,2.019296947628e+00,2
1421762152.344,1421.762152344,2.103070286952e+00,2
1421762738.281,1421.762738281,2.164149709274e+00,2
1421763324.219,1421.763324219,2.108851452775e+00,2
1421763910.156,1421.763910156,2.058068025502e+00,2
1421764496.094,1421.764496094,2.079127211700e+00,2
1421765082.031,1421.765082031,2.123134502215e+00,2
1421765667.969,1421.765667969,2.012837136906e+00,2
1421766253.906,1421.766253906,2.126802878697e+00,2
1421766839.844,1421.766839844,2.073108009032e+00,2
1421767425.781,1421.767425781,1.979352071037e+00,2
1421768011.719,1421.768011719,1.935314226007e+00,2
1421768597.656,1421.768597656,1.892324398166e+00,2
1421769183.594,1421.769183594,1.860729111545e+00,2
1421769769.531,1421.769769531,1.847232920388e+00,2
1421770355.469,1421.770355469,1.860992468824e+00,2
1421770941.406,1421.770941406,1.828134103778e+00,2
1421771527.344,1421.771527344,1.931398386580e+00,2
1421772113.281,1421.772113281,1.997589101783e+00,2
1421772699.219,1421.772699219,1.867698010634e+00,2
1421773285.156,1421.773285156,1.816452130171e+00,2
1421773871.094,1421.773871094,1.895174484691e+00,2
1421774457.031,1421.774457031,1.990418197816e+00,2
1421775042.969,1421.775042969,2.021653664140e+00,2
1421775628.906,1421.775628906,2.133674319697e+00,2
1421776214.844,1421.776214844,2.147071861886e+00,2
1421776800.781,1421.776800781,2.076175666373e+00,2
1421777386.719,1421.777386719,1.976154324188e+00,2
1421777972.656,1421.777972656,2.131902995368e+00,2
1421778558.594,1421.778558594,2.220942531241e+00,2
1421779144.531,1421.779144531,2.423725436611e+00,2
1421779730.469,1421.779730469,2.297209901967e+00,2
1421780316.406,1421.780316406,2.110989890147e+00,2
1421780902.344,1421.780902344,2.009948692866e+00,2
1421781488.281,1421.781488281,2.010552139622e+00,2
1421782074.219,1421.782074219,2.016613951299e+00,2
1421782660.156,1421.782660156,2.165394388772e+00,2
1421783246.094,1421.783246094,2.163137218080e+00,2
1421783832.031,1421.783832031,1.974308080660e+00,2
1421784417.969,1421.784417969,1.946281402243e+00,2
1421785003.906,1421.785003906,1.867356295698e+00,2
1421785589.844,1421.785589844,1.817539198704e+00,2
1421786175.781,1421.786175781,1.853711443773e+00,2
1421786761.719,1421.786761719,1.893518381199e+00,2
1421787347.656,1421.787347656,1.842163782945e+00,2
1421787933.594,1421.787933594,1.829937908014e+00,2
1421788519.531,1421.788519531,1.855371145655e+00,2
1421789105.469,1421.789105469,1.882009160240e+00,2
1421789691.406,1421.789691406,1.901990918890e+00,2
1421790277.344,1421.790277344,1.937403017684e+00,2
1421790863.281,1421.790863281,1.922100822038e+00,2
1421791449.219,1421.791449219,1.914182751494e+00,2
1421792035.156,1421.792035156,1.943245419866e+00,2
1421792621.094,1421.792621094,1.966028802279e+00,2
1421793207.031,1421.793207031,1.998102165762e+00,2
1421793792.969,1421.793792969,2.018331046980e+00,2
1421794378.906,1421.794378906,2.020928810225e+00,2
1421794964.844,1421.794964844,2.028625574270e+00,2
1421795550.781,1421.795550781,2.007348334978e+00,2
1421796136.719,1421.796136719,1.985308545735e+00,2
1421796722.656,1421.796722656,2.025645458919e+00,2
1421797308.594,1421.797308594,1.988482585517e+00,2
1421797894.531,1421.797894531,1.922978859319e+00,2
1421798480.469,1421.798480469,1.859248739520e+00,2
1421799066.406,1421.799066406,1.860149293624e+00,2
1421799652.344,1421.799652344,1.835699116185e+00,2
1421800238.281,1421.800238281,1.817597851227e+00,2
1421800824.219,1421.800824219,1.837365331207e+00,2
1421801410.156,1421.801410156,1.819214223627e+00,2
1421801996.094,1421.801996094,1.799367968154e+00,2
1421802582.031,1421.802582031,1.806249393460e+00,2
1421803167.969,1421.803167969,1.847798973008e+00,2
1421803753.906,1421.803753906,1.850937431473e+00,2
1421804339.844,1421.804339844,1.876923823090e+00,2
1421804925.781,1421.804925781,1.945827025554e+00,2
1421805511.719,1421.805511719,1.931364565664e+00,2
1421806097.656,1421.806097656,1.988983210184e+00,2
1421806683.594,1421.806683594,2.080069473449e+00,2
1421807269.531,1421.807269531,2.026375667980e+00,2
1421807855.469,1421.807855469,1.994052682895e+00,2
1421808441.406,1421.808441406,2.028853785855e+00,2
1421809027.344,1421.809027344,2.097054380652e+00,2
1421809613.281,1421.809613281,2.076829512783e+00,2
1421810199.219,1421.810199219,2.142015191576e+00,2
1421810785.156,1421.810785156,2.085327142451e+00,2
1421811371.094,1421.811371094,1.980029781797e+00,2
1421811957.031,1421.811957031,1.915608232695e+00,2
1421812542.969,1421.812542969,1.901532587594e+00,2
1421813128.906,1421.813128906,1.929681493306e+00,2
1421813714.844,1421.813714844,1.876007883349e+00,2
1421814300.781,1421.814300781,1.854096728540e+00,2
1421814886.719,1421.814886719,1.832305343261e+00,2
1421815472.656,1421.815472656,1.789250399696e+00,2
1421816058.594,1421.816058594,1.771283407820e+00,2
1421816644.531,1421.816644531,1.773030062203e+00,2
1421817230.469,1421.817230469,1.797240800215e+00,2
1421817816.406,1421.817816406,1.777547040660e+00,2
1421818402.344,1421.818402344,1.767375675834e+00,2
1421818988.281,1421.818988281,1.819447831250e+00,2
1421819574.219,1421.819574219,1.899696464128e+00,2
1421820160.156,1421.820160156,1.931590420926e+00,2
1421820746.094,1421.820746094,1.949166728467e+00,2
1421821332.031,1421.821332031,1.948014010532e+00,2
1421821917.969,1421.821917969,1.914918833893e+00,2
1421822503.906,1421.822503906,1.973257798112e+00,2
1421823089.844,1421.823089844,2.016841895238e+00,2
1421823675.781,1421.823675781,2.038324320296e+00,2
1421824261.719,1421.824261719,2.007763117317e+00,2
1421824847.656,1421.824847656,2.042944635490e+00,2
1421825433.594,1421.825433594,2.043499906984e+00,2
1421826019.531,1421.826019531,1.939221775058e+00,2
1421826605.469,1421.826605469,1.933400263239e+00,2
1421827191.406,1421.827191406,2.049242809405e+00,2
1421827777.344,1421.827777344,2.037788177042e+00,2
1421828363.281,1421.828363281,1.883521610683e+00,2
1421828949.219,1421.828949219,1.796883546878e+00,2
1421829535.156,1421.829535156,1.804977482832e+00,2
1421830121.094,1421.830121094,1.792669229929e+00,2
1421830707.031,1421.830707031,1.805161969169e+00,2
1421831292.969,1421.831292969,1.875343283051e+00,2
1421831878.906,1421.831878906,1.806375048637e+00,2
1421832464.844,1421.832464844,1.806683555651e+00,2
1421833050.781,1421.833050781,1.840925139655e+00,2
1421833636.719,1421.833636719,1.882150606705e+00,2
1421834222.656,1421.834222656,1.863778367922e+00,2
1421834808.594,1421.834808594,1.895349983771e+00,2
1421835394.531,1421.835394531,2.051353713878e+00,2
1421835980.469,1421.835980469,1.983292365621e+00,2
1421836566.406,1421.836566406,1.987878449350e+00,2
1421837152.344,1421.837152344,2.033930919001e+00,2
1421837738.281,1421.837738281,2.035799202670e+00,2
1421838324.219,1421.838324219,2.027248544841e+00,2
1421838910.156,1421.838910156,2.018224053268e+00,2
1421839496.094,1421.839496094,2.023815840305e+00,2
1421840082.031,1421.840082031,2.029944775354e+00,2
1421840667.969,1421.840667969,2.040303926870e+00,2
1421841253.906,1421.841253906,2.023130132573e+00,2
1421841839.844,1421.841839844,1.966762869379e+00,2
1421842425.781,1421.842425781,1.909282895040e+00,2
1421843011.719,1421.843011719,1.892084498654e+00,2
1421843597.656,1421.843597656,1.901567025130e+00,2
1421844183.594,1421.844183594,1.838015068011e+00,2
1421844769.531,1421.844769531,1.804970251429e+00,2
1421845355.469,1421.845355469,1.820001535036e+00,2
1421845941.406,1421.845941406,1.807359502034e+00,2
1421846527.344,1421.846527344,1.780269327703e+00,2
1421847113.281,1421.847113281,1.776174905808e+00,2
1421847699.219,1421.847699219,1.796108728861e+00,2
1421848285.156,1421.848285156,1.854637135634e+00,2
1421848871.094,1421.848871094,1.862025001491e+00,2
1421849457.031,1421.849457031,1.806440297423e+00,2
1421850042.969,1421.850042969,1.873392103173e+00,2
1421850628.906,1421.850628906,1.970742963780e+00,2
1421851214.844,1421.851214844,2.022243420619e+00,2
1421851800.781,1421.851800781,2.083877874523e+00,2
1421852386.719,1421.852386719,2.136799372866e+00,2
1421852972.656,1421.852972656,2.123834318353e+00,2
1421853558.594,1421.853558594,2.033983542307e+00,2
1421854144.531,1421.854144531,2.085275245204e+00,2
1421854730.469,1421.854730469,2.171358462178e+00,2
1421855316.406,1421.855316406,2.094540271593e+00,2
1421855902.344,1421.855902344,2.051048079605e+00,2
1421856488.281,1421.856488281,2.069744807425e+00,2
1421857074.219,1421.857074219,2.049472071531e+00,2
1421857660.156,1421.857660156,1.978412055323e+00,2
1421858246.094,1421.858246094,1.972073646882e+00,2
1421858832.031,1421.858832031,1.924212202449e+00,2
1421859417.969,1421.859417969,1.872661516640e+00,2
1421860003.906,1421.860003906,1.810535912207e+00,2
1421860589.844,1421.860589844,1.828654301796e+00,2
1421861175.781,1421.861175781,1.837385574991e+00,2
1421861761.719,1421.861761719,1.845003360806e+00,2
1421862347.656,1421.862347656,1.846060014040e+00,2
1421862933.594,1421.862933594,1.787985655981e+00,2
1421863519.531,1421.863519531,1.819863265932e+00,2
1421864105.469,1421.864105469,1.843142217383e+00,2
1421864691.406,1421.864691406,1.870447588874e+00,2
1421865277.344,1421.865277344,1.993798904207e+00,2
1421865863.281,1421.865863281,2.019799812252e+00,2
1421866449.219,1421.866449219,2.009188720493e+00,2
1421867035.156,1421.867035156,2.026401413330e+00,2
1421867621.094,1421.867621094,2.058084469415e+00,2
1421868207.031,1421.868207031,2.120406924053e+00,2
1421868792.969,1421.868792969,2.105007412394e+00,2
1421869378.906,1421.869378906,2.182493919639e+00,2
1421869964.844,1421.869964844,2.118551067673e+00,2
1421870550.781,1421.870550781,2.050664660152e+00,2
1421871136.719,1421.871136719,2.020558782978e+00,2
1421871722.656,1421.871722656,2.064132099763e+00,2
1421872308.594,1421.872308594,2.102323402531e+00,2
1421872894.531,1421.872894531,1.954040989348e+00,2
1421873480.469,1421.873480469,2.045364407868e+00,2
1421874066.406,1421.874066406,1.955814337859e+00,2
1421874652.344,1421.874652344,1.845934360051e+00,2
1421875238.281,1421.875238281,1.882726307005e+00,2
1421875824.219,1421.875824219,1.882672205561e+00,2
1421876410.156,1421.876410156,1.872665657806e+00,2
1421876996.094,1421.876996094,1.843019453719e+00,2
1421877582.031,1421.877582031,1.896032232766e+00,2
1421878167.969,1421.878167969,1.858346392963e+00,2
1421878753.906,1421.878753906,1.858544208824e+00,2
1421879339.844,1421.879339844,1.896139108865e+00,2
1421879925.781,1421.879925781,1.901018826500e+00,2
1421880511.719,1421.880511719,1.889143659231e+00,2
1421881097.656,1421.881097656,1.925986252318e+00,2
1421881683.594,1421.881683594,2.017932371347e+00,2
1421882269.531,1421.882269531,2.027521304503e+00,2
1421882855.469,1421.882855469,2.022048447412e+00,2
1421883441.406,1421.883441406,2.048529121675e+00,2
1421884027.344,1421.884027344,2.061101793972e+00,2
1421884613.281,1421.884613281,2.073520381683e+00,2
1421885199.219,1421.885199219,2.046175400837e+00,2
1421885785.156,1421.885785156,2.014694348982e+00,2
1421886371.094,1421.886371094,2.006520157793e+00,2
1421886957.031,1421.886957031,1.976439818868e+00,2
1421887542.969,1421.887542969,1.945376988798e+00,2
1421888128.906,1421.888128906,1.940048709523e+00,2
1421888714.844,1421.888714844,1.905622368896e+00,2
1421889300.781,1421.889300781,1.834242655358e+00,2
1421889886.719,1421.889886719,1.802183666409e+00,2
1421890472.656,1421.890472656,1.794297687725e+00,2
1421891058.594,1421.891058594,1.831427987269e+00,2
1421891644.531,1421.891644531,1.865237532580e+00,2
1421892230.469,1421.892230469,1.840286209246e+00,2
1421892816.406,1421.892816406,1.808750605874e+00,2
1421893402.344,1421.893402344,1.804231436928e+00,2
1421893988.281,1421.893988281,1.810224529905e+00,2
1421894574.219,1421.894574219,1.845221781256e+00,2
1421895160.156,1421.895160156,1.951324208091e+00,2
1421895746.094,1421.895746094,1.987146646605e+00,2
1421896332.031,1421.896332031,2.003492020596e+00,2
1421896917.969,1421.896917969,2.015475201651e+00,2
1421897503.906,1421.897503906,2.013365987500e+00,2
1421898089.844,1421.898089844,2.070234322604e+00,2
1421898675.781,1421.898675781,2.043215286601e+00,2
1421899261.719,1421.899261719,2.056415253621e+00,2
1421899847.656,1421.899847656,2.048891159778e+00,2
1421900433.594,1421.900433594,2.039685385542e+00,2
1421901019.531,1421.901019531,2.015008916697e+00,2
1421901605.469,1421.901605469,1.953199480687e+00,2
1421902191.406,1421.902191406,1.955655278768e+00,2
1421902777.344,1421.902777344,1.949940763120e+00,2
1421903363.281,1421.903363281,1.911941119810e+00,2
1421903949.219,1421.903949219,1.849962980245e+00,2
1421904535.156,1421.904535156,1.819574014597e+00,2
1421905121.094,1421.905121094,1.771864138361e+00,2
1421905707.031,1421.905707031,1.770847195523e+00,2
1421906292.969,1421.906292969,1.775358561375e+00,2
1421906878.906,1421.906878906,1.768821427850e+00,2
1421907464.844,1421.907464844,1.811212562304e+00,2
1421908050.781,1421.908050781,1.852458923188e+00,2
1421908636.719,1421.908636719,1.814359990859e+00,2
1421909222.656,1421.909222656,1.873640841730e+00,2
1421909808.594,1421.909808594,1.944247468170e+00,2
1421910394.531,1421.910394531,1.940898443133e+00,2
1421910980.469,1421.910980469,1.891555928142e+00,2
1421911566.406,1421.911566406,2.000217796822e+00,2
1421912152.344,1421.912152344,2.009080523506e+00,2
1421912738.281,1421.912738281,1.978048176501e+00,2
1421913324.219,1421.913324219,1.984542481533e+00,2
1421913910.156,1421.913910156,2.024897779877e+00,2
1421914496.094,1421.914496094,2.080096043749e+00,2
1421915082.031,1421.915082031,2.045278514340e+00,2
1421915667.969,1421.915667969,2.006334659265e+00,2
1421916253.906,1421.916253906,1.947917532138e+00,2
1421916839.844,1421.916839844,1.917852650668e+00,2
1421917425.781,1421.917425781,1.860554125065e+00,2
1421918011.719,1421.918011719,1.853124634987e+00,2
1421918597.656,1421.918597656,1.859246826163e+00,2
1421919183.594,1421.919183594,1.870881330688e+00,2
1421919769.531,1421.919769531,1.861266489495e+00,2
1421920355.469,1421.920355469,1.834365413777e+00,2
1421920941.406,1421.920941406,1.785147135407e+00,2
1421921527.344,1421.921527344,1.805862090589e+00,2
1421922113.281,1421.922113281,1.841069185588e+00,2
1421922699.219,1421.922699219,1.833628296388e+00,2
1421923285.156,1421.923285156,1.892831449340e+00,2
1421923871.094,1421.923871094,1.892617009188e+00,2
1421924457.031,1421.924457031,1.860154294214e+00,2
1421925042.969,1421.925042969,1.880075538946e+00,2
1421925628.906,1421.925628906,1.931656008966e+00,2
1421926214.844,1421.926214844,1.961017341770e+00,2
1421926800.781,1421.926800781,2.021681958341e+00,2
1421927386.719,1421.927386719,2.052436973708e+00,2
1421927972.656,1421.927972656,2.032800036312e+00,2
1421928558.594,1421.928558594,2.060001338235e+00,2
1421929144.531,1421.929144531,2.048117373482e+00,2
1421929730.469,1421.929730469,2.035363468553e+00,2
1421930316.406,1421.930316406,2.017204827483e+00,2
1421930902.344,1421.930902344,2.012929365682e+00,2
1421931488.281,1421.931488281,2.056354132276e+00,2
1421932074.219,1421.932074219,1.999314516982e+00,2
1421932660.156,1421.932660156,1.990733799280e+00,2
1421933246.094,1421.933246094,1.985466773651e+00,2
1421933832.031,1421.933832031,1.896433298976e+00,2
1421934417.969,1421.934417969,1.845290767070e+00,2
1421935003.906,1421.935003906,1.816008107051e+00,2
1421935589.844,1421.935589844,1.810250139014e+00,2
1421936175.781,1421.936175781,1.791655266688e+00,2
1421936761.719,1421.936761719,1.847493496602e+00,2
1421937347.656,1421.937347656,1.904931374565e+00,2
1421937933.594,1421.937933594,1.889713624361e+00,2
1421938519.531,1421.938519531,1.834809090845e+00,2
1421939105.469,1421.939105469,1.909772204225e+00,2
1421939691.406,1421.939691406,1.916111859792e+00,2
1421940277.344,1421.940277344,1.944831635240e+00,2
1421940863.281,1421.940863281,2.036486092898e+00,2
1421941449.219,1421.941449219,2.109232460528e+00,2
1421942035.156,1421.942035156,2.084822933075e+00,2
1421942621.094,1421.942621094,2.037796550519e+00,2
1421943207.031,1421.943207031,2.071694544007e+00,2
1421943792.969,1421.943792969,2.098830202788e+00,2
1421944378.906,1421.944378906,2.181624942729e+00,2
1421944964.844,1421.944964844,2.225101805559e+00,2
1421945550.781,1421.945550781,2.076004031505e+00,2
1421946136.719,1421.946136719,1.992105601691e+00,2
1421946722.656,1421.946722656,1.973417518892e+00,2
1421947308.594,1421.947308594,2.011764408205e+00,2
1421947894.531,1421.947894531,2.036847202383e+00,2
1421948480.469,1421.948480469,1.986460648477e+00,2
1421949066.406,1421.949066406,1.931489220955e+00,2
1421949652.344,1421.949652344,1.913949280690e+00,2
1421950238.281,1421.950238281,1.840249693531e+00,2
1421950824.219,1421.950824219,1.815756259737e+00,2
1421951410.156,1421.951410156,1.837901641196e+00,2
1421951996.094,1421.951996094,1.908281657207e+00,2
1421952582.031,1421.952582031,1.990401627894e+00,2
1421953167.969,1421.953167969,1.971569938999e+00,2
1421953753.906,1421.953753906,1.959470612267e+00,2
1421954339.844,1421.954339844,1.974562547582e+00,2
1421954925.781,1421.954925781,2.019029030156e+00,2
1421955511.719,1421.955511719,2.009529470230e+00,2
1421956097.656,1421.956097656,2.128492720431e+00,2
1421956683.594,1421.956683594,2.261066194050e+00,2
1421957269.531,1421.957269531,2.313200649101e+00,2
1421957855.469,1421.957855469,2.190907388422e+00,2
1421958441.406,1421.958441406,2.175499825650e+00,2
1421959027.344,1421.959027344,2.166363309148e+00,2
1421959613.281,1421.959613281,2.143762011924e+00,2
1421960199.219,1421.960199219,2.189793063317e+00,2
1421960785.156,1421.960785156,2.230168083307e+00,2
1421961371.094,1421.961371094,2.182666613925e+00,2
1421961957.031,1421.961957031,2.094786367165e+00,2
1421962542.969,1421.962542969,2.114870528569e+00,2
1421963128.906,1421.963128906,2.033140799269e+00,2
1421963714.844,1421.963714844,1.972842885731e+00,2
1421964300.781,1421.964300781,1.918768145071e+00,2
1421964886.719,1421.964886719,1.935700367129e+00,2
1421965472.656,1421.965472656,1.881596620572e+00,2
1421966058.594,1421.966058594,1.881893592991e+00,2
1421966644.531,1421.966644531,1.886122759029e+00,2
1421967230.469,1421.967230469,1.819721946642e+00,2
1421967816.406,1421.967816406,1.844432383709e+00,2
1421968402.344,1421.968402344,1.876908203474e+00,2
1421968988.281,1421.968988281,1.874286327794e+00,2
1421969574.219,1421.969574219,1.904028712036e+00,2
1421970160.156,1421.970160156,1.975103736536e+00,2
1421970746.094,1421.970746094,1.985206087006e+00,2
1421971332.031,1421.971332031,2.059464803607e+00,2
1421971917.969,1421.971917969,2.094020979327e+00,2
1421972503.906,1421.972503906,2.097106849738e+00,2
1421973089.844,1421.973089844,2.130173713453e+00,2
1421973675.781,1421.973675781,2.150543155367e+00,2
1421974261.719,1421.974261719,2.067745402565e+00,2
1421974847.656,1421.974847656,2.048147990413e+00,2
1421975433.594,1421.975433594,2.054777516253e+00,2
1421976019.531,1421.976019531,2.050549508417e+00,2
1421976605.469,1421.976605469,2.041036115092e+00,2
1421977191.406,1421.977191406,2.036800337474e+00,2
1421977777.344,1421.977777344,1.968019045768e+00,2
1421978363.281,1421.978363281,1.923431194105e+00,2
1421978949.219,1421.978949219,1.891032576964e+00,2
1421979535.156,1421.979535156,1.901742411694e+00,2
1421980121.094,1421.980121094,1.870474338224e+00,2
1421980707.031,1421.980707031,1.867178177335e+00,2
1421981292.969,1421.981292969,1.847693610071e+00,2
1421981878.906,1421.981878906,1.831784668301e+00,2
1421982464.844,1421.982464844,1.846246572087e+00,2
1421983050.781,1421.983050781,1.837647787141e+00,2
1421983636.719,1421.983636719,1.871727649214e+00,2
1421984222.656,1421.984222656,1.903736091173e+00,2
1421984808.594,1421.984808594,1.921814675758e+00,2
1421985394.531,1421.985394531,1.905321764979e+00,2
1421985980.469,1421.985980469,1.980426059299e+00,2
1421986566.406,1421.986566406,1.999412912919e+00,2
1421987152.344,1421.987152344,2.024029821562e+00,2
1421987738.281,1421.987738281,2.089525114264e+00,2
1421988324.219,1421.988324219,2.064202335537e+00,2
1421988910.156,1421.988910156,2.117613358632e+00,2
1421989496.094,1421.989496094,2.058045198223e+00,2
1421990082.031,1421.990082031,1.986339284485e+00,2
1421990667.969,1421.990667969,2.006277959143e+00,2
1421991253.906,1421.991253906,2.001675208466e+00,2
1421991839.844,1421.991839844,1.998571050661e+00,2
1421992425.781,1421.992425781,1.979286241543e+00,2
1421993011.719,1421.993011719,1.932323537489e+00,2
1421993597.656,1421.993597656,1.848789099821e+00,2
1421994183.594,1421.994183594,1.824118075869e+00,2
1421994769.531,1421.994769531,1.812942024273e+00,2
1421995355.469,1421.995355469,1.819772803719e+00,2
1421995941.406,1421.995941406,1.827997778639e+00,2
1421996527.344,1421.996527344,1.821883356188e+00,2
1421997113.281,1421.997113281,1.831891748588e+00,2
1421997699.219,1421.997699219,1.857767287522e+00,2
1421998285.156,1421.998285156,1.962915499872e+00,2
1421998871.094,1421.998871094,1.964390015461e+00,2
1421999457.031,1421.999457031,1.962817456157e+00,2
1422000042.969,1422.000042969,2.000913939782e+00,2
1422000628.906,1422.000628906,2.016668892922e+00,2
1422001214.844,1422.001214844,2.013848706029e+00,2
1422001800.781,1422.001800781,2.030901331971e+00,2
1422002386.719,1422.002386719,2.129436702459e+00,2
1422002972.656,1422.002972656,2.095206609983e+00,2
1422003558.594,1422.003558594,2.087660719822e+00,2
1422004144.531,1422.004144531,2.054232334384e+00,2
1422004730.469,1422.004730469,2.155968753065e+00,2
1422005316.406,1422.005316406,2.158279205732e+00,2
1422005902.344,1422.005902344,2.042776025564e+00,2
1422006488.281,1422.006488281,1.943956539624e+00,2
1422007074.219,1422.007074219,1.869117689987e+00,2
1422007660.156,1422.007660156,1.871071799486e+00,2
1422008246.094,1422.008246094,1.900337021430e+00,2
1422008832.031,1422.008832031,1.940860631889e+00,2
1422009417.969,1422.009417969,1.931058772669e+00,2
1422010003.906,1422.010003906,1.839989387911e+00,2
1422010589.844,1422.010589844,1.809088369327e+00,2
1422011175.781,1422.011175781,1.779151039497e+00,2
1422011761.719,1422.011761719,1.786251197169e+00,2
1422012347.656,1422.012347656,1.777149066969e+00,2
1422012933.594,1422.012933594,1.813933298011e+00,2
1422013519.531,1422.013519531,1.834338599241e+00,2
1422014105.469,1422.014105469,1.850759082552e+00,2
1422014691.406,1422.014691406,1.907510436611e+00,2
1422015277.344,1422.015277344,1.937916833761e+00,2
1422015863.281,1422.015863281,1.997727598204e+00,2
1422016449.219,1422.016449219,2.028963141275e+00,2
1422017035.156,1422.017035156,2.044721099452e+00,2
1422017621.094,1422.017621094,2.048701673266e+00,2
1422018207.031,1422.018207031,2.074046238567e+00,2
1422018792.969,1422.018792969,2.060623286347e+00,2
1422019378.906,1422.019378906,2.074125507919e+00,2
1422019964.844,1422.019964844,2.076396370502e+00,2
1422020550.781,1422.020550781,2.083428049443e+00,2
1422021136.719,1422.021136719,2.100663298098e+00,2
1422021722.656,1422.021722656,2.081168752001e+00,2
